C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_329.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_329.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_329.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_329.jpg,0,0,0,9.63E-07
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_398.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_398.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_398.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_398.jpg,0,0,0,2.10E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_478.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_478.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_478.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_478.jpg,0,0,0,1.09E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_549.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_549.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_549.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_549.jpg,0,0,0,5.37E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_615.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_615.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_615.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_615.jpg,0,0,0,8.37E-07
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_684.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_684.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_684.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_684.jpg,0,0,0,7.55E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_763.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_763.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_763.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_763.jpg,0,0,0,1.52E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_841.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_841.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_841.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_841.jpg,0,0,0,7.00E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_30_921.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_30_921.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_30_921.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_30_921.jpg,0,0,0,1.55E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\center_2019_09_18_01_09_31_003.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\left_2019_09_18_01_09_31_003.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\right_2019_09_18_01_09_31_003.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\18sept19\2obstacletrngnaotu\IMG\back_2019_09_18_01_09_31_003.jpg,0,0,0,2.33E-06
